,Unnamed: 0,Innings,Player_name,Over_start_number,Runs_Scored,Balls_faced,Team1,Team2,Venue,Toss_winner,Toss_decision,Winner
38205,4220,1,DN Wyatt,47.2,3,3,England,South Africa,County Ground,England,bat,England
38206,4221,1,A Shrubsole,-1.0,0,0,England,South Africa,County Ground,England,bat,England
38207,4222,1,A Hartley,-1.0,0,0,England,South Africa,County Ground,England,bat,England
38208,4223,1,D Hazell,-1.0,0,0,England,South Africa,County Ground,England,bat,England
38209,4224,2,L Wolvaardt,0.1,67,101,England,South Africa,County Ground,England,bat,England
38210,4225,2,L Lee,0.1,72,76,England,South Africa,County Ground,England,bat,England
38211,4226,2,T Chetty,25.2,6,7,England,South Africa,County Ground,England,bat,England
38212,4227,2,M du Preez,27.6,43,38,England,South Africa,County Ground,England,bat,England
38213,4228,2,D van Niekerk,32.4,9,15,England,South Africa,County Ground,England,bat,England
38214,4229,2,CL Tryon,37.3,54,26,England,South Africa,County Ground,England,bat,England
38215,4230,2,M Kapp,44.1,3,4,England,South Africa,County Ground,England,bat,England
38216,4231,2,S Luus,44.4,22,14,England,South Africa,County Ground,England,bat,England
38217,4232,2,S Ismail,45.6,0,3,England,South Africa,County Ground,England,bat,England
38218,4233,2,A Khaka,46.5,4,9,England,South Africa,County Ground,England,bat,England
38219,4234,2,M Daniels,49.3,0,3,England,South Africa,County Ground,England,bat,England
38220,4792,1,Jitin Singh,0.1,30,44,Sierra Leone,Tanzania,Willowmoore Park,Tanzania,bat,Tanzania
38221,4793,1,KD Kamania,0.1,39,66,Sierra Leone,Tanzania,Willowmoore Park,Tanzania,bat,Tanzania
38222,4794,1,AR Patwa,16.6,63,39,Sierra Leone,Tanzania,Willowmoore Park,Tanzania,bat,Tanzania
38223,4795,1,KN Mussa,21.2,58,37,Sierra Leone,Tanzania,Willowmoore Park,Tanzania,bat,Tanzania
38224,4796,1,A Dagar,29.2,8,12,Sierra Leone,Tanzania,Willowmoore Park,Tanzania,bat,Tanzania
38225,4797,1,AD Kamania,32.6,1,1,Sierra Leone,Tanzania,Willowmoore Park,Tanzania,bat,Tanzania
38226,4798,1,HA Chohan,33.6,1,1,Sierra Leone,Tanzania,Willowmoore Park,Tanzania,bat,Tanzania
38227,4799,1,SJ Ally,-1.0,0,0,Sierra Leone,Tanzania,Willowmoore Park,Tanzania,bat,Tanzania
38228,4800,1,AM Kimote,-1.0,0,0,Sierra Leone,Tanzania,Willowmoore Park,Tanzania,bat,Tanzania
38229,4801,2,Y Jalloh,0.1,7,24,Sierra Leone,Tanzania,Willowmoore Park,Tanzania,bat,Tanzania
38230,4802,2,L Lamin,0.1,0,2,Sierra Leone,Tanzania,Willowmoore Park,Tanzania,bat,Tanzania
38231,4803,2,E Kamara,0.4,6,10,Sierra Leone,Tanzania,Willowmoore Park,Tanzania,bat,Tanzania
38232,4804,2,O Compagnie-Coker,5.4,1,9,Sierra Leone,Tanzania,Willowmoore Park,Tanzania,bat,Tanzania
38233,4805,2,Mohamed Khan,6.4,7,10,Sierra Leone,Tanzania,Willowmoore Park,Tanzania,bat,Tanzania
38234,4806,2,I Komba,8.3,17,24,Sierra Leone,Tanzania,Willowmoore Park,Tanzania,bat,Tanzania
38235,4807,2,G Ngegba,11.3,14,26,Sierra Leone,Tanzania,Willowmoore Park,Tanzania,bat,Tanzania
38236,4808,2,I Kamara,17.5,0,9,Sierra Leone,Tanzania,Willowmoore Park,Tanzania,bat,Tanzania
38237,4809,2,J Bangura,17.1,7,20,Sierra Leone,Tanzania,Willowmoore Park,Tanzania,bat,Tanzania
38238,4810,2,A Gbla,20.5,6,8,Sierra Leone,Tanzania,Willowmoore Park,Tanzania,bat,Tanzania
38239,4235,1,PG Raut,0.1,16,29,India,Sri Lanka,County Ground,India,bat,India
38240,4236,1,S Mandhana,0.1,8,11,India,Sri Lanka,County Ground,India,bat,India
38241,4237,1,DB Sharma,5.2,78,110,India,Sri Lanka,County Ground,India,bat,India
38242,4238,1,M Raj,10.6,53,77,India,Sri Lanka,County Ground,India,bat,India
38243,4239,1,J Goswami,36.6,9,9,India,Sri Lanka,County Ground,India,bat,India
38244,4240,1,V Krishnamurthy,39.3,29,32,India,Sri Lanka,County Ground,India,bat,India
38245,4241,1,H Kaur,39.2,20,22,India,Sri Lanka,County Ground,India,bat,India
38246,4242,1,M Joshi,48.4,2,2,India,Sri Lanka,County Ground,India,bat,India
38247,4243,1,S Verma,48.3,11,7,India,Sri Lanka,County Ground,India,bat,India
38248,4244,1,E Bisht,49.6,0,0,India,Sri Lanka,County Ground,India,bat,India
38249,4245,1,Poonam Yadav,-1.0,0,0,India,Sri Lanka,County Ground,India,bat,India
38250,4246,2,MDN Hansika,0.1,29,65,India,Sri Lanka,County Ground,India,bat,India
38251,4247,2,GWHM Perera,0.1,10,14,India,Sri Lanka,County Ground,India,bat,India
38252,4248,2,AC Jayangani,4.4,25,42,India,Sri Lanka,County Ground,India,bat,India
38253,4249,2,HASD Siriwardene,17.5,37,62,India,Sri Lanka,County Ground,India,bat,India
38254,4250,2,MADD Surangika,23.4,61,74,India,Sri Lanka,County Ground,India,bat,India
38255,4251,2,KADA Kanchana,39.1,7,6,India,Sri Lanka,County Ground,India,bat,India
38256,4252,2,SS Weerakkody,40.5,12,9,India,Sri Lanka,County Ground,India,bat,India
38257,4253,2,PM Weerakkody,44.2,21,17,India,Sri Lanka,County Ground,India,bat,India
38258,4254,2,OU Ranasinghe,47.2,9,7,India,Sri Lanka,County Ground,India,bat,India
38259,4255,2,HHC Gunaratne,-1.0,0,0,India,Sri Lanka,County Ground,India,bat,India
38260,4256,2,I Ranaweera,-1.0,0,0,India,Sri Lanka,County Ground,India,bat,India
38261,4257,1,NE Bolton,0.1,3,20,Australia,Pakistan,Grace Road,Australia,bat,Australia
38262,4258,1,BL Mooney,0.1,0,2,Australia,Pakistan,Grace Road,Australia,bat,Australia
38263,4259,1,EA Perry,0.4,66,97,Australia,Pakistan,Grace Road,Australia,bat,Australia
38264,4260,1,RL Haynes,5.5,28,47,Australia,Pakistan,Grace Road,Australia,bat,Australia
38265,4261,1,EJ Villani,19.4,59,39,Australia,Pakistan,Grace Road,Australia,bat,Australia
38266,4262,1,AJ Blackwell,30.5,23,27,Australia,Pakistan,Grace Road,Australia,bat,Australia
38267,4263,1,AJ Healy,36.6,63,40,Australia,Pakistan,Grace Road,Australia,bat,Australia
38268,4264,1,JL Jonassen,41.6,2,6,Australia,Pakistan,Grace Road,Australia,bat,Australia
38269,4265,1,A Gardner,43.3,22,13,Australia,Pakistan,Grace Road,Australia,bat,Australia
38270,4266,1,SE Aley,46.2,15,8,Australia,Pakistan,Grace Road,Australia,bat,Australia
38271,4267,1,KM Beams,-1.0,0,0,Australia,Pakistan,Grace Road,Australia,bat,Australia
38272,4268,2,Ayesha Zafar,0.1,8,17,Australia,Pakistan,Grace Road,Australia,bat,Australia
38273,4269,2,Nahida Khan,0.1,0,4,Australia,Pakistan,Grace Road,Australia,bat,Australia
38274,4270,2,Marina Iqbal,1.4,9,33,Australia,Pakistan,Grace Road,Australia,bat,Australia
38275,4271,2,Nain Abidi,8.3,7,28,Australia,Pakistan,Grace Road,Australia,bat,Australia
38276,4272,2,Iram Javed,11.4,21,37,Australia,Pakistan,Grace Road,Australia,bat,Australia
38277,4273,2,Asmavia Iqbal,17.5,10,30,Australia,Pakistan,Grace Road,Australia,bat,Australia
38278,4274,2,Sana Mir,24.4,45,83,Australia,Pakistan,Grace Road,Australia,bat,Australia
38279,4275,2,Sidra Nawaz,31.2,4,17,Australia,Pakistan,Grace Road,Australia,bat,Australia
38280,4276,2,Nashra Sandhu,36.5,6,42,Australia,Pakistan,Grace Road,Australia,bat,Australia
38281,4277,2,Sadia Yousuf,48.1,0,1,Australia,Pakistan,Grace Road,Australia,bat,Australia
38282,4278,2,Diana Baig,49.6,0,1,Australia,Pakistan,Grace Road,Australia,bat,Australia
38283,4811,1,J Chinunga,0.1,1,7,Ghana,Zambia,Willowmoore Park C Field,Zambia,bat,Ghana
38284,4812,1,G Kandela,0.1,10,11,Ghana,Zambia,Willowmoore Park C Field,Zambia,bat,Ghana
38285,4813,1,H Patel,1.5,0,7,Ghana,Zambia,Willowmoore Park C Field,Zambia,bat,Ghana
38286,4814,1,SA Patel,4.2,0,4,Ghana,Zambia,Willowmoore Park C Field,Zambia,bat,Ghana
38287,4815,1,I Mwaba,4.6,0,4,Ghana,Zambia,Willowmoore Park C Field,Zambia,bat,Ghana
38288,4816,1,A Nsensha,4.1,1,2,Ghana,Zambia,Willowmoore Park C Field,Zambia,bat,Ghana
38289,4817,1,J Zimba,5.5,16,36,Ghana,Zambia,Willowmoore Park C Field,Zambia,bat,Ghana
38290,4818,1,Gladson Kandela,6.4,1,11,Ghana,Zambia,Willowmoore Park C Field,Zambia,bat,Ghana
38291,4819,1,Javid Patel,9.6,9,12,Ghana,Zambia,Willowmoore Park C Field,Zambia,bat,Ghana
38292,4820,1,T Nyirongo,15.4,16,15,Ghana,Zambia,Willowmoore Park C Field,Zambia,bat,Ghana
38293,4821,1,K Omala,16.1,4,14,Ghana,Zambia,Willowmoore Park C Field,Zambia,bat,Ghana
38294,4822,2,F Baleri,0.1,18,19,Ghana,Zambia,Willowmoore Park C Field,Zambia,bat,Ghana
38295,4823,2,S Ateak,0.1,27,26,Ghana,Zambia,Willowmoore Park C Field,Zambia,bat,Ghana
38296,4824,2,JK Vifah,7.1,0,3,Ghana,Zambia,Willowmoore Park C Field,Zambia,bat,Ghana
38297,4825,2,V Ateak,-1.0,0,0,Ghana,Zambia,Willowmoore Park C Field,Zambia,bat,Ghana
38298,4826,2,G Bakiweyem,-1.0,0,0,Ghana,Zambia,Willowmoore Park C Field,Zambia,bat,Ghana
38299,4827,2,IKO Aboagye,-1.0,0,0,Ghana,Zambia,Willowmoore Park C Field,Zambia,bat,Ghana
38300,4828,2,DNA Ankrah,-1.0,0,0,Ghana,Zambia,Willowmoore Park C Field,Zambia,bat,Ghana
38301,4279,1,HK Matthews,0.1,9,16,New Zealand,West Indies,County Ground,New Zealand,field,New Zealand
38302,4280,1,Kycia A Knight,0.1,0,8,New Zealand,West Indies,County Ground,New Zealand,field,New Zealand
38303,4281,1,SR Taylor,2.6,20,32,New Zealand,West Indies,County Ground,New Zealand,field,New Zealand
38304,4282,1,CN Nation,4.3,17,43,New Zealand,West Indies,County Ground,New Zealand,field,New Zealand
38305,4283,1,DJS Dottin,16.2,0,1,New Zealand,West Indies,County Ground,New Zealand,field,New Zealand
38306,4284,1,MR Aguilleira,16.3,20,30,New Zealand,West Indies,County Ground,New Zealand,field,New Zealand
38307,4285,1,Kyshona A Knight,17.3,41,58,New Zealand,West Indies,County Ground,New Zealand,field,New Zealand
38308,4286,1,SF Daley,27.3,0,18,New Zealand,West Indies,County Ground,New Zealand,field,New Zealand
38309,4287,1,ASS Fletcher,32.5,23,37,New Zealand,West Indies,County Ground,New Zealand,field,New Zealand
38310,4288,1,A Mohammed,39.2,5,10,New Zealand,West Indies,County Ground,New Zealand,field,New Zealand
38311,4289,1,AK Peters,41.1,0,3,New Zealand,West Indies,County Ground,New Zealand,field,New Zealand
38312,4290,2,SW Bates,0.1,40,43,New Zealand,West Indies,County Ground,New Zealand,field,New Zealand
38313,4291,2,RH Priest,0.1,90,55,New Zealand,West Indies,County Ground,New Zealand,field,New Zealand
38314,4292,2,SFM Devine,14.6,4,2,New Zealand,West Indies,County Ground,New Zealand,field,New Zealand
38315,4293,2,KJ Martin,15.4,11,10,New Zealand,West Indies,County Ground,New Zealand,field,New Zealand
38316,4294,2,LMM Tahuhu,-1.0,0,0,New Zealand,West Indies,County Ground,New Zealand,field,New Zealand
38317,4295,2,LM Kasperek,-1.0,0,0,New Zealand,West Indies,County Ground,New Zealand,field,New Zealand
38318,4296,2,HR Huddleston,-1.0,0,0,New Zealand,West Indies,County Ground,New Zealand,field,New Zealand
38319,4297,2,AC Kerr,-1.0,0,0,New Zealand,West Indies,County Ground,New Zealand,field,New Zealand
38320,4298,2,AE Satterthwaite,-1.0,0,0,New Zealand,West Indies,County Ground,New Zealand,field,New Zealand
38321,4299,1,Ayesha Zafar,0.1,17,26,New Zealand,Pakistan,County Ground,Pakistan,bat,New Zealand
38322,4300,1,Nahida Khan,0.1,18,36,New Zealand,Pakistan,County Ground,Pakistan,bat,New Zealand
38323,4301,1,Marina Iqbal,8.1,0,7,New Zealand,Pakistan,County Ground,Pakistan,bat,New Zealand
38324,4302,1,Javeria Khan,9.6,11,14,New Zealand,Pakistan,County Ground,Pakistan,bat,New Zealand
38325,4303,1,Nain Abidi,12.3,0,1,New Zealand,Pakistan,County Ground,Pakistan,bat,New Zealand
38326,4304,1,Sana Mir,12.4,50,86,New Zealand,Pakistan,County Ground,Pakistan,bat,New Zealand
38327,4305,1,Iram Javed,16.1,14,34,New Zealand,Pakistan,County Ground,Pakistan,bat,New Zealand
38328,4306,1,Kainat Imtiaz,26.3,7,16,New Zealand,Pakistan,County Ground,Pakistan,bat,New Zealand
38329,4307,1,Sidra Nawaz,30.3,8,21,New Zealand,Pakistan,County Ground,Pakistan,bat,New Zealand
38330,4308,1,Nashra Sandhu,37.4,5,21,New Zealand,Pakistan,County Ground,Pakistan,bat,New Zealand
38331,4309,1,Diana Baig,42.4,1,17,New Zealand,Pakistan,County Ground,Pakistan,bat,New Zealand
38332,4310,2,AE Satterthwaite,0.1,38,42,New Zealand,Pakistan,County Ground,Pakistan,bat,New Zealand
38333,4311,2,RH Priest,0.1,8,7,New Zealand,Pakistan,County Ground,Pakistan,bat,New Zealand
38334,4312,2,SFM Devine,2.5,93,41,New Zealand,Pakistan,County Ground,Pakistan,bat,New Zealand
38335,4313,2,KJ Martin,14.7,0,0,New Zealand,Pakistan,County Ground,Pakistan,bat,New Zealand
38336,4314,2,LMM Tahuhu,-1.0,0,0,New Zealand,Pakistan,County Ground,Pakistan,bat,New Zealand
38337,4315,2,LM Kasperek,-1.0,0,0,New Zealand,Pakistan,County Ground,Pakistan,bat,New Zealand
38338,4316,2,HM Rowe,-1.0,0,0,New Zealand,Pakistan,County Ground,Pakistan,bat,New Zealand
38339,4317,2,AC Kerr,-1.0,0,0,New Zealand,Pakistan,County Ground,Pakistan,bat,New Zealand
38340,4318,2,SW Bates,-1.0,0,0,New Zealand,Pakistan,County Ground,Pakistan,bat,New Zealand
38341,4319,1,L Wolvaardt,0.1,1,3,India,South Africa,Grace Road,India,field,South Africa
38342,4320,1,L Lee,0.1,92,63,India,South Africa,Grace Road,India,field,South Africa
38343,4321,1,T Chetty,1.3,24,45,India,South Africa,Grace Road,India,field,South Africa
38344,4322,1,M du Preez,15.6,22,29,India,South Africa,Grace Road,India,field,South Africa
38345,4323,1,M Kapp,20.5,19,30,India,South Africa,Grace Road,India,field,South Africa
38346,4324,1,D van Niekerk,27.4,57,66,India,South Africa,Grace Road,India,field,South Africa
38347,4325,1,S Luus,29.1,16,31,India,South Africa,Grace Road,India,field,South Africa
38348,4326,1,CL Tryon,40.1,24,17,India,South Africa,Grace Road,India,field,South Africa
38349,4327,1,S Ismail,46.5,5,8,India,South Africa,Grace Road,India,field,South Africa
38350,4328,1,A Khaka,48.5,7,4,India,South Africa,Grace Road,India,field,South Africa
38351,4329,1,M Daniels,49.3,1,2,India,South Africa,Grace Road,India,field,South Africa
38352,4330,2,PG Raut,0.1,22,37,India,South Africa,Grace Road,India,field,South Africa
38353,4331,2,S Mandhana,0.1,4,2,India,South Africa,Grace Road,India,field,South Africa
38354,4332,2,DB Sharma,1.3,60,108,India,South Africa,Grace Road,India,field,South Africa
38355,4333,2,M Raj,12.1,0,1,India,South Africa,Grace Road,India,field,South Africa
38356,4334,2,H Kaur,12.3,0,2,India,South Africa,Grace Road,India,field,South Africa
38357,4335,2,V Krishnamurthy,12.5,3,14,India,South Africa,Grace Road,India,field,South Africa
38358,4336,2,S Pandey,15.6,0,2,India,South Africa,Grace Road,India,field,South Africa
38359,4337,2,S Verma,16.4,1,7,India,South Africa,Grace Road,India,field,South Africa
38360,4338,2,J Goswami,19.6,43,76,India,South Africa,Grace Road,India,field,South Africa
38361,4339,2,E Bisht,38.2,13,15,India,South Africa,Grace Road,India,field,South Africa
38362,4340,2,Poonam Yadav,44.2,0,7,India,South Africa,Grace Road,India,field,South Africa
38363,4341,1,HK Matthews,0.1,26,33,Sri Lanka,West Indies,County Ground,Sri Lanka,field,West Indies
38364,4342,1,Kycia A Knight,0.1,19,52,Sri Lanka,West Indies,County Ground,Sri Lanka,field,West Indies
38365,4343,1,SR Taylor,8.1,4,4,Sri Lanka,West Indies,County Ground,Sri Lanka,field,West Indies
38366,4344,1,CN Nation,9.5,20,38,Sri Lanka,West Indies,County Ground,Sri Lanka,field,West Indies
38367,4345,1,DJS Dottin,19.6,38,25,Sri Lanka,West Indies,County Ground,Sri Lanka,field,West Indies
38368,4346,1,MR Aguilleira,24.4,46,56,Sri Lanka,West Indies,County Ground,Sri Lanka,field,West Indies
38369,4347,1,Kyshona A Knight,27.2,26,48,Sri Lanka,West Indies,County Ground,Sri Lanka,field,West Indies
38370,4348,1,SF Daley,38.4,21,22,Sri Lanka,West Indies,County Ground,Sri Lanka,field,West Indies
38371,4349,1,ASS Fletcher,44.4,3,3,Sri Lanka,West Indies,County Ground,Sri Lanka,field,West Indies
38372,4350,1,AK Peters,45.2,4,7,Sri Lanka,West Indies,County Ground,Sri Lanka,field,West Indies
38373,4351,1,A Mohammed,47.3,7,6,Sri Lanka,West Indies,County Ground,Sri Lanka,field,West Indies
38374,4352,2,MDN Hansika,0.1,9,24,Sri Lanka,West Indies,County Ground,Sri Lanka,field,West Indies
38375,4353,2,GWHM Perera,0.1,4,10,Sri Lanka,West Indies,County Ground,Sri Lanka,field,West Indies
38376,4354,2,HASD Siriwardene,5.6,33,67,Sri Lanka,West Indies,County Ground,Sri Lanka,field,West Indies
38377,4355,2,AC Jayangani,5.1,26,48,Sri Lanka,West Indies,County Ground,Sri Lanka,field,West Indies
38378,4356,2,MADD Surangika,24.2,0,1,Sri Lanka,West Indies,County Ground,Sri Lanka,field,West Indies
38379,4357,2,PM Weerakkody,24.3,30,34,Sri Lanka,West Indies,County Ground,Sri Lanka,field,West Indies
38380,4358,2,OU Ranasinghe,26.4,20,46,Sri Lanka,West Indies,County Ground,Sri Lanka,field,West Indies
38381,4359,2,KADA Kanchana,36.5,17,18,Sri Lanka,West Indies,County Ground,Sri Lanka,field,West Indies
38382,4360,2,SS Weerakkody,40.2,13,20,Sri Lanka,West Indies,County Ground,Sri Lanka,field,West Indies
38383,4361,2,KDU Prabodhani,42.4,10,14,Sri Lanka,West Indies,County Ground,Sri Lanka,field,West Indies
38384,4362,2,I Ranaweera,47.3,1,3,Sri Lanka,West Indies,County Ground,Sri Lanka,field,West Indies
38385,4363,1,HK Matthews,0.1,1,5,Pakistan,West Indies,Grace Road,Pakistan,field,West Indies
38386,4364,1,Kycia A Knight,0.1,17,13,Pakistan,West Indies,Grace Road,Pakistan,field,West Indies
38387,4365,1,SR Taylor,1.1,90,107,Pakistan,West Indies,Grace Road,Pakistan,field,West Indies
38388,4366,1,CN Nation,4.4,35,67,Pakistan,West Indies,Grace Road,Pakistan,field,West Indies
38389,4367,1,DJS Dottin,24.5,104,75,Pakistan,West Indies,Grace Road,Pakistan,field,West Indies
38390,4368,1,MR Aguilleira,39.6,24,30,Pakistan,West Indies,Grace Road,Pakistan,field,West Indies
38391,4369,1,AK Peters,-1.0,0,0,Pakistan,West Indies,Grace Road,Pakistan,field,West Indies
38392,4370,1,SF Daley,-1.0,0,0,Pakistan,West Indies,Grace Road,Pakistan,field,West Indies
38393,4371,1,A Mohammed,-1.0,0,0,Pakistan,West Indies,Grace Road,Pakistan,field,West Indies
38394,4372,2,Ayesha Zafar,0.1,9,17,Pakistan,West Indies,Grace Road,Pakistan,field,West Indies
38395,4373,2,Nahida Khan,0.1,40,45,Pakistan,West Indies,Grace Road,Pakistan,field,West Indies
38396,4374,2,Javeria Khan,5.5,58,71,Pakistan,West Indies,Grace Road,Pakistan,field,West Indies
38397,4375,2,Iram Javed,21.6,5,9,Pakistan,West Indies,Grace Road,Pakistan,field,West Indies
38398,4376,2,Asmavia Iqbal,-1.0,0,0,Pakistan,West Indies,Grace Road,Pakistan,field,West Indies
38399,4377,2,Diana Baig,-1.0,0,0,Pakistan,West Indies,Grace Road,Pakistan,field,West Indies
38400,4378,2,Sana Mir,-1.0,0,0,Pakistan,West Indies,Grace Road,Pakistan,field,West Indies
38401,4379,2,Nashra Sandhu,-1.0,0,0,Pakistan,West Indies,Grace Road,Pakistan,field,West Indies
38402,4380,2,Sadia Yousuf,-1.0,0,0,Pakistan,West Indies,Grace Road,Pakistan,field,West Indies
38403,3723,1,HM Amla,0.1,104,56,Kings XI Punjab,Mumbai Indians,Holkar Cricket Stadium,Mumbai Indians,field,Mumbai Indians
38404,3724,1,SE Marsh,0.1,26,21,Kings XI Punjab,Mumbai Indians,Holkar Cricket Stadium,Mumbai Indians,field,Mumbai Indians
38405,3725,1,WP Saha,5.6,11,15,Kings XI Punjab,Mumbai Indians,Holkar Cricket Stadium,Mumbai Indians,field,Mumbai Indians
38406,3726,1,GJ Maxwell,11.1,40,15,Kings XI Punjab,Mumbai Indians,Holkar Cricket Stadium,Mumbai Indians,field,Mumbai Indians
38407,3727,1,MP Stoinis,16.4,1,3,Kings XI Punjab,Mumbai Indians,Holkar Cricket Stadium,Mumbai Indians,field,Mumbai Indians
38408,3728,1,AR Patel,17.3,4,5,Kings XI Punjab,Mumbai Indians,Holkar Cricket Stadium,Mumbai Indians,field,Mumbai Indians
38409,3729,1,Sandeep Sharma,-1.0,0,0,Kings XI Punjab,Mumbai Indians,Holkar Cricket Stadium,Mumbai Indians,field,Mumbai Indians
38410,3730,1,I Sharma,-1.0,0,0,Kings XI Punjab,Mumbai Indians,Holkar Cricket Stadium,Mumbai Indians,field,Mumbai Indians
38411,3731,1,MM Sharma,-1.0,0,0,Kings XI Punjab,Mumbai Indians,Holkar Cricket Stadium,Mumbai Indians,field,Mumbai Indians
38412,3732,1,Swapnil Singh,-1.0,0,0,Kings XI Punjab,Mumbai Indians,Holkar Cricket Stadium,Mumbai Indians,field,Mumbai Indians
38413,3733,2,PA Patel,0.1,37,17,Kings XI Punjab,Mumbai Indians,Holkar Cricket Stadium,Mumbai Indians,field,Mumbai Indians
38414,3734,2,JC Buttler,0.1,77,36,Kings XI Punjab,Mumbai Indians,Holkar Cricket Stadium,Mumbai Indians,field,Mumbai Indians
38415,3735,2,N Rana,5.7,62,33,Kings XI Punjab,Mumbai Indians,Holkar Cricket Stadium,Mumbai Indians,field,Mumbai Indians
38416,3736,2,HH Pandya,13.2,15,4,Kings XI Punjab,Mumbai Indians,Holkar Cricket Stadium,Mumbai Indians,field,Mumbai Indians
38417,3737,2,MJ McClenaghan,-1.0,0,0,Kings XI Punjab,Mumbai Indians,Holkar Cricket Stadium,Mumbai Indians,field,Mumbai Indians
38418,3738,2,Harbhajan Singh,-1.0,0,0,Kings XI Punjab,Mumbai Indians,Holkar Cricket Stadium,Mumbai Indians,field,Mumbai Indians
38419,3739,2,SL Malinga,-1.0,0,0,Kings XI Punjab,Mumbai Indians,Holkar Cricket Stadium,Mumbai Indians,field,Mumbai Indians
